KANSAS CITY DOWNTOWN AP,MO,39.1208,-94.5969,226.2,20170112,19.22,32,,9.395148,360,21.027236,0,0,0
KANSAS CITY DOWNTOWN AP,MO,39.1208,-94.5969,226.2,20170211,48.02,73.04,,5.816044,360,19.908766,,,0
KANSAS CITY DOWNTOWN AP,MO,39.1208,-94.5969,226.2,20170214,37.04,55.94,,6.71082,360,17.000744,,,0
KANSAS CITY DOWNTOWN AP,MO,39.1208,-94.5969,226.2,20170215,31.1,53.96,,5.59235,360,19.01399,,,0
KANSAS CITY DOWNTOWN AP,MO,39.1208,-94.5969,226.2,20170314,26.24,35.06,,7.381902,360,16.105968,,,0
KANSAS CITY DOWNTOWN AP,MO,39.1208,-94.5969,226.2,20170504,39.92,69.98,,8.94776,360,29.974996,,,0
KANSAS CITY DOWNTOWN AP,MO,39.1208,-94.5969,226.2,20170505,44.06,75.92,,3.802798,360,23.040482,,,0
KANSAS CITY DOWNTOWN AP,MO,39.1208,-94.5969,226.2,20170707,71.06,91.94,,7.605596,360,31.093466,,,0
KANSAS CITY DOWNTOWN AP,MO,39.1208,-94.5969,226.2,20170731,66.02,77,,2.23694,360,12.974252,,,0.01181103
KANSAS CITY DOWNTOWN AP,MO,39.1208,-94.5969,226.2,20170818,66.92,89.06,,4.697574,360,21.027236,,,0
EMPORIA MUNI AP,KS,38.3306,-96.1897,368.5,20170221,39.02,69.98,,6.487126,360,14.987498,,,0
ST JOSEPH ROSECRANS AP,MO,39.7736,-94.9233,249.3,20170208,13.1,27.14,24.26,13.42164,360,33.106712,,,0
ST JOSEPH ROSECRANS AP,MO,39.7736,-94.9233,249.3,20170212,21.2,51.98,46.94,12.974252,360,33.106712,,,0
ST JOSEPH ROSECRANS AP,MO,39.7736,-94.9233,249.3,20170313,24.26,41,33.98,16.553356,360,38.02798,,,0
ST JOSEPH ROSECRANS AP,MO,39.7736,-94.9233,249.3,20170318,33.98,64.04,49.28,5.368656,360,19.908766,,,0
ST JOSEPH ROSECRANS AP,MO,39.7736,-94.9233,249.3,20170411,39.02,66.02,48.2,6.263432,360,19.01399,,,0
ST LOUIS LAMBERT INTL AP,MO,38.7525,-90.3736,161.8,20170122,39.92,55.04,51.98,11.408394,360,29.08022,0,0,0
ST LOUIS LAMBERT INTL AP,MO,38.7525,-90.3736,161.8,20170202,26.24,37.94,32.72,8.500372,360,23.040482,0,0,0
ST LOUIS LAMBERT INTL AP,MO,38.7525,-90.3736,161.8,20170313,32,39.92,37.22,10.289924,360,23.935258,1.2992133,1.181103,0.18110246
ST LOUIS LAMBERT INTL AP,MO,38.7525,-90.3736,161.8,20170416,60.08,77,73.22,6.934514,360,21.027236,0,0,0.24015761
ST LOUIS LAMBERT INTL AP,MO,38.7525,-90.3736,161.8,20170507,48.02,77,62.06,4.026492,360,19.01399,0,0,0
ST LOUIS LAMBERT INTL AP,MO,38.7525,-90.3736,161.8,20170606,66.02,82.04,75.92,11.1847,360,21.922012,0,0,0
ST LOUIS LAMBERT INTL AP,MO,38.7525,-90.3736,161.8,20170607,59,82.04,73.04,8.052984,360,29.974996,0,0,0
ST LOUIS LAMBERT INTL AP,MO,38.7525,-90.3736,161.8,20170714,73.94,91.94,82.4,6.934514,360,17.000744,0,0,0.16929143
ST LOUIS LAMBERT INTL AP,MO,38.7525,-90.3736,161.8,20170807,64.94,80.96,71.6,6.71082,360,21.027236,0,0,0
ST LOUIS LAMBERT INTL AP,MO,38.7525,-90.3736,161.8,20170811,69.08,84.02,77.54,8.052984,360,27.066974,0,0,0.0393701
ST LOUIS LAMBERT INTL AP,MO,38.7525,-90.3736,161.8,20170827,64.04,87.08,74.84,5.368656,360,16.105968,0,0,0
SPRINGFIELD,MO,37.2353,-93.4003,389.5,20170411,39.92,68,53.42,5.144962,360,14.987498,0,0,0
SPRINGFIELD,MO,37.2353,-93.4003,389.5,20170420,57.92,73.04,67.82,7.605596,360,21.922012,0,0,0.98031549
SPRINGFIELD,MO,37.2353,-93.4003,389.5,20170530,55.94,77,68.54,5.368656,360,25.053728,0,0,0.01968505
SPRINGFIELD,MO,37.2353,-93.4003,389.5,20170625,60.08,82.04,70.34,5.59235,360,17.000744,0,0,0
SPRINGFIELD,MO,37.2353,-93.4003,389.5,20170901,57.92,78.98,68.18,6.71082,360,19.01399,0,0,0
SPRINGFIELD,MO,37.2353,-93.4003,389.5,20170904,68,89.96,77.72,9.842536,360,25.948504,0,0,0
TOPEKA MUNI AP,KS,39.0725,-95.6261,267,20170203,23.18,37.04,27.86,5.144962,360,17.000744,0,0,0
TOPEKA MUNI AP,KS,39.0725,-95.6261,267,20170211,42.98,69.98,56.66,6.039738,360,25.053728,0,0,0
TOPEKA MUNI AP,KS,39.0725,-95.6261,267,20170331,42.98,50,45.68,7.158208,360,16.105968,0,0,0
TOPEKA MUNI AP,KS,39.0725,-95.6261,267,20170405,39.02,60.08,49.46,14.316416,360,52.120702,0,0,0.46063017
TOPEKA MUNI AP,KS,39.0725,-95.6261,267,20170512,51.98,75.02,64.04,8.724066,360,27.96175,0,0,0
TOPEKA MUNI AP,KS,39.0725,-95.6261,267,20170623,62.06,80.96,78.44,9.618842,360,31.988242,0,0,0
TOPEKA MUNI AP,KS,39.0725,-95.6261,267,20170804,53.06,78.98,68.18,2.908022,360,19.01399,0,0,0
TOPEKA MUNI AP,KS,39.0725,-95.6261,267,20170806,64.94,75.02,68.72,4.026492,360,14.092722,0,0,0
TOPEKA MUNI AP,KS,39.0725,-95.6261,267,20170820,69.08,91.94,81.68,10.513618,360,31.988242,0,0,0.14960638
TOPEKA MUNI AP,KS,39.0725,-95.6261,267,20170828,60.08,82.94,71.42,4.250186,360,19.01399,0,0,0
VICHY ROLLA NATIONAL AP,MO,38.1311,-91.7683,343.5,20170202,21.2,35.96,30.74,8.052984,360,21.922012,,,0
VICHY ROLLA NATIONAL AP,MO,38.1311,-91.7683,343.5,20170212,27.14,55.04,51.26,10.513618,360,29.974996,,,0
VICHY ROLLA NATIONAL AP,MO,38.1311,-91.7683,343.5,20170309,41,73.94,55.94,12.079476,360,36.90951,,,0.09055123
